DFS Time (s),A* Time (s),UCS Time (s),IDS Time (s)
0.00015115737915039062,0.00017786026000976562,0.0001239776611328125,0.0005450248718261719
4.982948303222656e-05,5.3882598876953125e-05,4.7206878662109375e-05,0.00013184547424316406
3.218650817871094e-05,4.792213439941406e-05,3.886222839355469e-05,0.0001201629638671875
5.507469177246094e-05,6.318092346191406e-05,5.2928924560546875e-05,0.00023293495178222656
4.506111145019531e-05,7.104873657226562e-05,6.103515625e-05,0.0003578662872314453
0.00011491775512695312,0.00014591217041015625,0.00012373924255371094,0.0005040168762207031
0.00020194053649902344,0.0002868175506591797,0.0003387928009033203,0.0011718273162841797
4.506111145019531e-05,0.00011706352233886719,5.125999450683594e-05,0.0001728534698486328
5.2928924560546875e-05,8.082389831542969e-05,6.890296936035156e-05,0.0003600120544433594
9.393692016601562e-05,8.392333984375e-05,0.00011110305786132812,0.0004601478576660156
9.274482727050781e-05,0.00023293495178222656,0.00019097328186035156,0.0004208087921142578
5.1975250244140625e-05,5.6743621826171875e-05,4.410743713378906e-05,0.00015687942504882812
0.00012683868408203125,0.0001380443572998047,0.00013208389282226562,0.00042438507080078125
4.315376281738281e-05,5.6743621826171875e-05,7.700920104980469e-05,0.00019311904907226562
4.7206878662109375e-05,5.1975250244140625e-05,5.0067901611328125e-05,0.00013494491577148438
4.57763671875e-05,6.985664367675781e-05,6.29425048828125e-05,0.0002989768981933594
5.4836273193359375e-05,9.012222290039062e-05,7.319450378417969e-05,0.0004730224609375
3.600120544433594e-05,5.173683166503906e-05,4.6253204345703125e-05,0.00016689300537109375
5.221366882324219e-05,6.198883056640625e-05,4.887580871582031e-05,0.00021719932556152344
5.412101745605469e-05,7.772445678710938e-05,6.914138793945312e-05,0.00042176246643066406
3.504753112792969e-05,7.700920104980469e-05,4.100799560546875e-05,0.00015497207641601562
3.695487976074219e-05,5.698204040527344e-05,4.8160552978515625e-05,0.00024819374084472656
3.0994415283203125e-05,4.601478576660156e-05,4.1961669921875e-05,0.0001506805419921875
2.5987625122070312e-05,3.814697265625e-05,3.0994415283203125e-05,0.000102996826171875
4.673004150390625e-05,7.200241088867188e-05,6.079673767089844e-05,0.00040912628173828125
2.288818359375e-05,3.1948089599609375e-05,2.6226043701171875e-05,6.699562072753906e-05
3.075599670410156e-05,4.100799560546875e-05,3.409385681152344e-05,0.00010585784912109375
4.100799560546875e-05,7.581710815429688e-05,8.702278137207031e-05,0.00040221214294433594
3.62396240234375e-05,4.38690185546875e-05,3.695487976074219e-05,0.00011301040649414062
3.886222839355469e-05,5.698204040527344e-05,4.315376281738281e-05,0.000164031982421875
5.1021575927734375e-05,4.8160552978515625e-05,4.315376281738281e-05,0.000125885009765625
2.5987625122070312e-05,7.295608520507812e-05,3.933906555175781e-05,8.273124694824219e-05
5.984306335449219e-05,6.771087646484375e-05,5.888938903808594e-05,0.00028896331787109375
5.316734313964844e-05,6.985664367675781e-05,7.295608520507812e-05,0.00036406517028808594
4.8160552978515625e-05,7.605552673339844e-05,5.888938903808594e-05,0.0004410743713378906
6.103515625e-05,8.296966552734375e-05,7.390975952148438e-05,0.0004429817199707031
3.0994415283203125e-05,6.914138793945312e-05,4.1961669921875e-05,0.0001201629638671875
4.410743713378906e-05,5.793571472167969e-05,5.078315734863281e-05,0.0002219676971435547
3.218650817871094e-05,5.1975250244140625e-05,4.6253204345703125e-05,0.0001957416534423828
3.409385681152344e-05,5.030632019042969e-05,4.1961669921875e-05,0.00016832351684570312
5.412101745605469e-05,5.888938903808594e-05,4.696846008300781e-05,0.00019931793212890625
3.528594970703125e-05,5.1975250244140625e-05,4.291534423828125e-05,0.00016307830810546875
4.887580871582031e-05,0.00015783309936523438,6.389617919921875e-05,8.130073547363281e-05
4.029273986816406e-05,5.2928924560546875e-05,3.886222839355469e-05,0.00016307830810546875
3.1948089599609375e-05,0.00011301040649414062,7.796287536621094e-05,8.296966552734375e-05
5.888938903808594e-05,7.295608520507812e-05,7.104873657226562e-05,0.0003368854522705078
3.7670135498046875e-05,8.869171142578125e-05,4.601478576660156e-05,0.00015115737915039062
5.0067901611328125e-05,6.818771362304688e-05,6.008148193359375e-05,0.0002770423889160156
4.982948303222656e-05,0.00014495849609375,0.00013375282287597656,0.0006892681121826172
5.91278076171875e-05,7.486343383789062e-05,7.200241088867188e-05,0.0004138946533203125
3.314018249511719e-05,4.8160552978515625e-05,3.6716461181640625e-05,0.00011205673217773438
4.00543212890625e-05,5.3882598876953125e-05,4.601478576660156e-05,0.0001609325408935547
4.9114227294921875e-05,5.316734313964844e-05,4.506111145019531e-05,0.0002288818359375
3.0279159545898438e-05,3.886222839355469e-05,3.1948089599609375e-05,7.510185241699219e-05
3.409385681152344e-05,7.414817810058594e-05,4.792213439941406e-05,0.00016307830810546875
4.696846008300781e-05,6.389617919921875e-05,5.412101745605469e-05,0.00022029876708984375
2.4080276489257812e-05,3.504753112792969e-05,3.314018249511719e-05,7.104873657226562e-05
8.296966552734375e-05,8.106231689453125e-05,6.890296936035156e-05,0.0004119873046875
3.910064697265625e-05,5.91278076171875e-05,4.8160552978515625e-05,0.00022101402282714844
4.410743713378906e-05,4.8160552978515625e-05,4.1961669921875e-05,0.0001506805419921875
3.695487976074219e-05,5.1975250244140625e-05,4.1961669921875e-05,0.00016880035400390625
3.0040740966796875e-05,4.696846008300781e-05,3.933906555175781e-05,0.00015282630920410156
3.0994415283203125e-05,3.6716461181640625e-05,3.409385681152344e-05,7.605552673339844e-05
3.981590270996094e-05,5.412101745605469e-05,3.886222839355469e-05,0.00015091896057128906
4.482269287109375e-05,4.410743713378906e-05,3.695487976074219e-05,0.0001480579376220703
4.410743713378906e-05,4.410743713378906e-05,3.600120544433594e-05,0.00010895729064941406
4.696846008300781e-05,7.724761962890625e-05,6.723403930664062e-05,0.0004761219024658203
5.0067901611328125e-05,6.890296936035156e-05,5.698204040527344e-05,0.00027823448181152344
4.982948303222656e-05,4.696846008300781e-05,3.886222839355469e-05,0.0001430511474609375
3.0040740966796875e-05,3.504753112792969e-05,3.409385681152344e-05,7.915496826171875e-05
5.125999450683594e-05,5.1021575927734375e-05,4.982948303222656e-05,0.0001251697540283203
3.1948089599609375e-05,4.696846008300781e-05,4.00543212890625e-05,0.00014519691467285156
3.600120544433594e-05,4.506111145019531e-05,3.7670135498046875e-05,0.00011396408081054688
3.4809112548828125e-05,3.719329833984375e-05,3.0040740966796875e-05,7.414817810058594e-05
4.291534423828125e-05,5.412101745605469e-05,5.078315734863281e-05,0.00018095970153808594
3.814697265625e-05,5.817413330078125e-05,4.673004150390625e-05,0.0002589225769042969
3.695487976074219e-05,5.602836608886719e-05,4.8160552978515625e-05,0.00020575523376464844
5.8650970458984375e-05,7.700920104980469e-05,5.91278076171875e-05,0.00024390220642089844
6.29425048828125e-05,6.508827209472656e-05,5.507469177246094e-05,0.0002727508544921875
3.2901763916015625e-05,5.1021575927734375e-05,4.1961669921875e-05,0.00019812583923339844
5.0067901611328125e-05,5.602836608886719e-05,5.1975250244140625e-05,0.0001628398895263672
2.6941299438476562e-05,3.504753112792969e-05,3.0994415283203125e-05,7.414817810058594e-05
3.886222839355469e-05,4.601478576660156e-05,4.8160552978515625e-05,0.00011992454528808594
2.9087066650390625e-05,4.506111145019531e-05,3.504753112792969e-05,0.00014472007751464844
4.935264587402344e-05,5.817413330078125e-05,5.1021575927734375e-05,0.00018095970153808594
3.2901763916015625e-05,3.790855407714844e-05,3.4809112548828125e-05,7.581710815429688e-05
3.2901763916015625e-05,4.935264587402344e-05,3.814697265625e-05,0.00015282630920410156
3.504753112792969e-05,5.1021575927734375e-05,4.291534423828125e-05,0.0001239776611328125
5.507469177246094e-05,7.295608520507812e-05,4.506111145019531e-05,0.00013184547424316406
3.910064697265625e-05,4.100799560546875e-05,3.695487976074219e-05,8.606910705566406e-05
7.009506225585938e-05,6.079673767089844e-05,5.1975250244140625e-05,0.00022292137145996094
5.507469177246094e-05,0.00022602081298828125,0.00015091896057128906,0.0006539821624755859
5.1975250244140625e-05,7.486343383789062e-05,6.341934204101562e-05,0.000347137451171875
3.0040740966796875e-05,3.790855407714844e-05,3.1948089599609375e-05,7.891654968261719e-05
7.009506225585938e-05,6.198883056640625e-05,4.57763671875e-05,0.0001590251922607422
5.507469177246094e-05,8.225440979003906e-05,7.009506225585938e-05,0.0004372596740722656
4.792213439941406e-05,6.890296936035156e-05,5.817413330078125e-05,0.0003368854522705078
2.7894973754882812e-05,4.1961669921875e-05,5.698204040527344e-05,0.00011706352233886719
5.888938903808594e-05,4.506111145019531e-05,3.719329833984375e-05,0.00010991096496582031
6.389617919921875e-05,7.200241088867188e-05,6.198883056640625e-05,0.0003502368927001953
5.412101745605469e-05,8.606910705566406e-05,7.081031799316406e-05,0.00045609474182128906
4.696846008300781e-05,7.176399230957031e-05,6.198883056640625e-05,0.0003521442413330078
4.57763671875e-05,7.700920104980469e-05,6.699562072753906e-05,0.00042128562927246094
3.719329833984375e-05,3.910064697265625e-05,3.1948089599609375e-05,8.0108642578125e-05
4.673004150390625e-05,6.914138793945312e-05,8.893013000488281e-05,0.00031185150146484375
3.409385681152344e-05,5.412101745605469e-05,0.0001201629638671875,0.00010085105895996094
6.079673767089844e-05,8.082389831542969e-05,7.295608520507812e-05,0.0003190040588378906
6.389617919921875e-05,0.00010395050048828125,7.510185241699219e-05,0.0004889965057373047
5.2928924560546875e-05,6.604194641113281e-05,9.703636169433594e-05,0.0002689361572265625
4.8160552978515625e-05,0.0001761913299560547,7.605552673339844e-05,0.00025916099548339844
4.506111145019531e-05,5.5789947509765625e-05,4.506111145019531e-05,0.00016880035400390625
5.507469177246094e-05,8.0108642578125e-05,6.580352783203125e-05,0.0004360675811767578
3.719329833984375e-05,4.38690185546875e-05,4.1961669921875e-05,0.00011801719665527344
5.412101745605469e-05,0.00010585784912109375,0.00011706352233886719,0.00018405914306640625
5.0067901611328125e-05,7.82012939453125e-05,6.413459777832031e-05,0.00039005279541015625
4.887580871582031e-05,0.00011992454528808594,0.00011205673217773438,0.0004119873046875
5.2928924560546875e-05,7.104873657226562e-05,5.3882598876953125e-05,0.0002579689025878906
4.792213439941406e-05,6.508827209472656e-05,6.341934204101562e-05,0.0002579689025878906
2.5987625122070312e-05,3.886222839355469e-05,3.0994415283203125e-05,0.000102996826171875
3.0994415283203125e-05,4.220008850097656e-05,3.314018249511719e-05,0.00011420249938964844
5.4836273193359375e-05,7.987022399902344e-05,6.29425048828125e-05,0.0004191398620605469
3.504753112792969e-05,5.412101745605469e-05,3.409385681152344e-05,7.081031799316406e-05
5.817413330078125e-05,8.392333984375e-05,7.200241088867188e-05,0.0003409385681152344
4.696846008300781e-05,9.012222290039062e-05,5.2928924560546875e-05,0.00021886825561523438
3.6716461181640625e-05,3.504753112792969e-05,3.0040740966796875e-05,7.224082946777344e-05
3.910064697265625e-05,4.8160552978515625e-05,4.506111145019531e-05,0.0001571178436279297
4.291534423828125e-05,8.296966552734375e-05,6.890296936035156e-05,0.0003440380096435547
3.600120544433594e-05,6.29425048828125e-05,4.887580871582031e-05,0.0002281665802001953
4.7206878662109375e-05,7.009506225585938e-05,8.606910705566406e-05,0.00034618377685546875
4.315376281738281e-05,7.390975952148438e-05,9.989738464355469e-05,0.0004878044128417969
5.698204040527344e-05,4.7206878662109375e-05,3.719329833984375e-05,0.00010895729064941406
4.1961669921875e-05,7.009506225585938e-05,6.604194641113281e-05,0.00034809112548828125
2.5987625122070312e-05,3.409385681152344e-05,2.7894973754882812e-05,9.489059448242188e-05
4.601478576660156e-05,7.772445678710938e-05,6.508827209472656e-05,0.0004298686981201172
4.887580871582031e-05,6.890296936035156e-05,6.389617919921875e-05,0.0003209114074707031
4.267692565917969e-05,5.817413330078125e-05,4.9114227294921875e-05,0.00018095970153808594
3.1948089599609375e-05,4.982948303222656e-05,3.719329833984375e-05,0.0001652240753173828
5.4836273193359375e-05,7.700920104980469e-05,6.699562072753906e-05,0.00032711029052734375
2.8848648071289062e-05,3.695487976074219e-05,3.409385681152344e-05,7.486343383789062e-05
3.790855407714844e-05,6.103515625e-05,5.1975250244140625e-05,0.0002269744873046875
3.719329833984375e-05,5.698204040527344e-05,4.673004150390625e-05,0.00025916099548339844
4.38690185546875e-05,7.104873657226562e-05,5.6743621826171875e-05,0.0003170967102050781
7.200241088867188e-05,6.508827209472656e-05,5.412101745605469e-05,0.0002570152282714844
3.0040740966796875e-05,4.506111145019531e-05,4.029273986816406e-05,0.00011801719665527344
3.981590270996094e-05,6.67572021484375e-05,5.2928924560546875e-05,0.00017571449279785156
4.1961669921875e-05,6.103515625e-05,5.1975250244140625e-05,0.0002219676971435547
5.1975250244140625e-05,5.078315734863281e-05,4.1961669921875e-05,0.00015592575073242188
2.6702880859375e-05,3.790855407714844e-05,3.504753112792969e-05,8.034706115722656e-05
5.507469177246094e-05,7.724761962890625e-05,6.771087646484375e-05,0.0003299713134765625
2.384185791015625e-05,3.4809112548828125e-05,2.7894973754882812e-05,7.390975952148438e-05
4.9114227294921875e-05,8.797645568847656e-05,6.985664367675781e-05,0.00047898292541503906
6.079673767089844e-05,8.606910705566406e-05,7.009506225585938e-05,0.00037097930908203125
5.5789947509765625e-05,8.988380432128906e-05,7.295608520507812e-05,0.0004489421844482422
3.4809112548828125e-05,5.1021575927734375e-05,4.1961669921875e-05,0.00015687942504882812
4.9114227294921875e-05,6.318092346191406e-05,5.602836608886719e-05,0.00027108192443847656
4.2438507080078125e-05,6.723403930664062e-05,6.4849853515625e-05,0.00028705596923828125
5.1975250244140625e-05,5.0067901611328125e-05,4.1961669921875e-05,0.00015687942504882812
6.318092346191406e-05,8.893013000488281e-05,7.081031799316406e-05,0.0005419254302978516
4.291534423828125e-05,4.100799560546875e-05,3.886222839355469e-05,9.012222290039062e-05
6.008148193359375e-05,6.008148193359375e-05,4.7206878662109375e-05,0.00016999244689941406
4.887580871582031e-05,7.200241088867188e-05,5.984306335449219e-05,0.0002970695495605469
4.8160552978515625e-05,6.604194641113281e-05,5.6743621826171875e-05,0.0002810955047607422
4.315376281738281e-05,6.29425048828125e-05,5.0067901611328125e-05,0.0002589225769042969
0.00010180473327636719,8.177757263183594e-05,3.790855407714844e-05,0.00013017654418945312
5.817413330078125e-05,4.291534423828125e-05,2.8371810913085938e-05,6.985664367675781e-05
4.38690185546875e-05,7.104873657226562e-05,5.817413330078125e-05,0.00033783912658691406
3.409385681152344e-05,5.078315734863281e-05,4.1961669921875e-05,0.00019407272338867188
2.5272369384765625e-05,3.504753112792969e-05,3.218650817871094e-05,7.605552673339844e-05
4.792213439941406e-05,7.605552673339844e-05,6.29425048828125e-05,0.00044274330139160156
4.1961669921875e-05,6.604194641113281e-05,6.103515625e-05,0.0002880096435546875
3.790855407714844e-05,4.506111145019531e-05,5.0067901611328125e-05,0.0001621246337890625
5.91278076171875e-05,6.413459777832031e-05,5.507469177246094e-05,0.00023174285888671875
7.200241088867188e-05,9.870529174804688e-05,6.508827209472656e-05,0.0003039836883544922
3.981590270996094e-05,6.508827209472656e-05,5.6743621826171875e-05,0.0003261566162109375
3.2901763916015625e-05,4.792213439941406e-05,4.673004150390625e-05,0.00016736984252929688
5.984306335449219e-05,7.772445678710938e-05,6.604194641113281e-05,0.0004382133483886719
4.38690185546875e-05,4.696846008300781e-05,4.100799560546875e-05,0.000148773193359375
4.124641418457031e-05,6.222724914550781e-05,7.486343383789062e-05,0.00029397010803222656
5.3882598876953125e-05,8.606910705566406e-05,4.57763671875e-05,0.0001430511474609375
3.1948089599609375e-05,4.506111145019531e-05,3.910064697265625e-05,0.00011801719665527344
3.886222839355469e-05,5.91278076171875e-05,5.030632019042969e-05,0.00025391578674316406
4.57763671875e-05,8.20159912109375e-05,6.508827209472656e-05,0.0004410743713378906
6.008148193359375e-05,7.104873657226562e-05,6.389617919921875e-05,0.0002498626708984375
3.0994415283203125e-05,5.173683166503906e-05,4.410743713378906e-05,0.0001671314239501953
4.6253204345703125e-05,6.914138793945312e-05,5.817413330078125e-05,0.0003230571746826172
5.5789947509765625e-05,7.176399230957031e-05,6.4849853515625e-05,0.0003147125244140625
2.47955322265625e-05,3.600120544433594e-05,3.123283386230469e-05,7.200241088867188e-05
4.291534423828125e-05,6.723403930664062e-05,5.817413330078125e-05,0.00032210350036621094
6.008148193359375e-05,8.606910705566406e-05,6.794929504394531e-05,0.0004930496215820312
4.291534423828125e-05,8.082389831542969e-05,6.604194641113281e-05,0.0004668235778808594
2.3126602172851562e-05,3.0994415283203125e-05,2.47955322265625e-05,6.723403930664062e-05
4.9114227294921875e-05,5.91278076171875e-05,5.1021575927734375e-05,0.00022411346435546875
4.410743713378906e-05,3.695487976074219e-05,5.602836608886719e-05,7.891654968261719e-05
3.0994415283203125e-05,3.719329833984375e-05,3.218650817871094e-05,7.390975952148438e-05
4.315376281738281e-05,4.887580871582031e-05,3.910064697265625e-05,0.0001518726348876953
4.9114227294921875e-05,8.034706115722656e-05,6.508827209472656e-05,0.0004379749298095703
4.7206878662109375e-05,5.7697296142578125e-05,6.103515625e-05,0.0002689361572265625
2.5987625122070312e-05,3.504753112792969e-05,3.1948089599609375e-05,7.581710815429688e-05
2.6941299438476562e-05,4.100799560546875e-05,3.504753112792969e-05,0.00010776519775390625
4.9114227294921875e-05,7.128715515136719e-05,6.198883056640625e-05,0.0002951622009277344
5.507469177246094e-05,0.00011801719665527344,0.00016880035400390625,0.0005581378936767578
3.3855438232421875e-05,5.2928924560546875e-05,9.989738464355469e-05,8.0108642578125e-05
5.91278076171875e-05,5.698204040527344e-05,4.673004150390625e-05,0.0001518726348876953
3.981590270996094e-05,0.0001239776611328125,4.792213439941406e-05,0.000164031982421875
3.2901763916015625e-05,4.506111145019531e-05,3.504753112792969e-05,0.00010704994201660156
4.601478576660156e-05,7.390975952148438e-05,4.601478576660156e-05,0.0001220703125
4.8160552978515625e-05,5.5789947509765625e-05,4.7206878662109375e-05,0.00016117095947265625
5.1021575927734375e-05,4.887580871582031e-05,3.886222839355469e-05,0.00011324882507324219
6.103515625e-05,8.702278137207031e-05,6.794929504394531e-05,0.0004582405090332031
4.100799560546875e-05,0.0001277923583984375,4.506111145019531e-05,0.00017690658569335938
9.107589721679688e-05,0.00011181831359863281,8.916854858398438e-05,0.0002598762512207031
0.00013589859008789062,0.00024390220642089844,9.179115295410156e-05,0.00047087669372558594
6.890296936035156e-05,9.179115295410156e-05,6.985664367675781e-05,0.0005888938903808594
5.793571472167969e-05,7.200241088867188e-05,6.389617919921875e-05,0.0002541542053222656
4.696846008300781e-05,6.67572021484375e-05,5.412101745605469e-05,0.00023698806762695312
5.698204040527344e-05,7.295608520507812e-05,8.726119995117188e-05,0.0002548694610595703
0.00013399124145507812,6.127357482910156e-05,4.220008850097656e-05,0.00013399124145507812
4.00543212890625e-05,5.3882598876953125e-05,4.673004150390625e-05,0.0001742839813232422
5.793571472167969e-05,0.00010228157043457031,6.103515625e-05,0.00030422210693359375
3.790855407714844e-05,4.887580871582031e-05,4.1961669921875e-05,0.0001201629638671875
8.0108642578125e-05,0.00021314620971679688,9.799003601074219e-05,0.00019931793212890625
0.00012493133544921875,0.000141143798828125,0.00010585784912109375,0.00041604042053222656
9.703636169433594e-05,0.0001819133758544922,0.00015211105346679688,0.0004968643188476562
5.507469177246094e-05,6.508827209472656e-05,6.29425048828125e-05,0.0001888275146484375
4.982948303222656e-05,6.890296936035156e-05,5.5789947509765625e-05,0.0002930164337158203
3.600120544433594e-05,5.3882598876953125e-05,4.410743713378906e-05,0.00021123886108398438
0.00013899803161621094,0.00015020370483398438,0.0001499652862548828,0.0005309581756591797
0.0001163482666015625,0.000125885009765625,0.000102996826171875,0.00036716461181640625
6.604194641113281e-05,8.392333984375e-05,7.700920104980469e-05,0.0003972053527832031
4.124641418457031e-05,6.914138793945312e-05,5.602836608886719e-05,0.00024127960205078125
4.291534423828125e-05,5.984306335449219e-05,4.601478576660156e-05,0.0002200603485107422
4.029273986816406e-05,5.1975250244140625e-05,4.792213439941406e-05,0.00019025802612304688
0.00012111663818359375,0.00018477439880371094,0.0001308917999267578,0.0005488395690917969
9.822845458984375e-05,0.00015115737915039062,0.00013017654418945312,0.0005323886871337891
5.0067901611328125e-05,6.29425048828125e-05,5.1975250244140625e-05,0.00017404556274414062
5.602836608886719e-05,6.508827209472656e-05,5.2928924560546875e-05,0.0002307891845703125
3.0040740966796875e-05,6.699562072753906e-05,3.719329833984375e-05,0.00013113021850585938
0.0001270771026611328,0.0001392364501953125,0.00011801719665527344,0.00030612945556640625
0.00011396408081054688,0.00018095970153808594,0.000141143798828125,0.0008358955383300781
9.226799011230469e-05,0.0001480579376220703,0.0001442432403564453,0.0007171630859375
6.079673767089844e-05,5.1975250244140625e-05,4.291534423828125e-05,0.00011968612670898438
5.0067901611328125e-05,6.318092346191406e-05,6.29425048828125e-05,0.00026702880859375
5.412101745605469e-05,6.222724914550781e-05,5.1021575927734375e-05,0.0001811981201171875
5.2928924560546875e-05,7.128715515136719e-05,5.817413330078125e-05,0.0003190040588378906
0.00015306472778320312,0.00013899803161621094,0.00011706352233886719,0.0003771781921386719
0.00017690658569335938,0.00020885467529296875,0.0002751350402832031,0.0012149810791015625
4.57763671875e-05,6.103515625e-05,4.887580871582031e-05,0.00018310546875
6.794929504394531e-05,9.894371032714844e-05,8.20159912109375e-05,0.0005180835723876953
8.702278137207031e-05,7.486343383789062e-05,6.318092346191406e-05,0.00024890899658203125
4.220008850097656e-05,5.1975250244140625e-05,4.982948303222656e-05,0.0001347064971923828
